loss,val_loss
0.02712191827595234,0.13648895919322968
0.005733502563089132,0.008479272946715355
0.006323551293462515,0.004914849530905485
0.00299357739277184,0.024243488907814026
0.0019342147279530764,0.032738786190748215
0.0021318155340850353,0.014737141318619251
0.0009036103147082031,0.0014860645169392228
0.0006493408582173288,0.00663355365395546
0.000760931521654129,0.002580697648227215
0.00041400842019356787,0.001463279128074646
0.0005892328917980194,0.001393574639223516
0.000433890032581985,0.0024287914857268333
0.0004736605624202639,0.0022884756326675415
0.00038427062099799514,0.001420364249497652
0.00040332466596737504,0.0018160465406253934
0.0003979648172389716,0.0014788981061428785
0.0003549817483872175,0.0014494853094220161
0.00039452951750718057,0.0014604262541979551
0.0003714394988492131,0.0014067554147914052
0.00033088456257246435,0.0014036860084161162
0.0003541977785062045,0.0014582629082724452
0.0003714287595357746,0.0014493983471766114
0.000372117618098855,0.0014171400107443333
0.0003378956753294915,0.0014089553151279688
0.00038742259494028986,0.0014092898927628994
0.0003637018089648336,0.0014421491650864482
0.00032356023439206183,0.0014128261245787144
0.00037187221460044384,0.001409443560987711
0.00033322841045446694,0.0014111975906416774
0.00034779298584908247,0.0014340271009132266
0.00034410945954732597,0.0014165154425427318
0.00029395311139523983,0.001521624275483191
0.0003508055815473199,0.0014170665526762605
0.0003139834734611213,0.001413304707966745
0.0003154534788336605,0.0014144901651889086
0.0003172913857270032,0.0015095442067831755
0.00028550560818985105,0.001406890107318759
0.00029114788048900664,0.0014015431515872478
0.0002694418071769178,0.0014164773747324944
0.00026548205642029643,0.001419205334968865
0.00029682472813874483,0.0014050343306735158
0.00029222280136309564,0.0013934012968093157
0.00026697153225541115,0.0013902151258662343
0.0002539662818890065,0.0014414186589419842
0.0002655784774105996,0.0013950818683952093
0.0003000247525051236,0.0013868616661056876
0.0002981130965054035,0.0013882042840123177
0.0002445255813654512,0.0013841342879459262
0.0002976462128572166,0.0013778364518657327
0.00025482760975137353,0.00159190793056041
0.00027466705068945885,0.0013968416023999453
0.00027519307332113385,0.0014818246709182858
0.0002551011857576668,0.0018579676980152726
0.0002610860101412982,0.0015262675005942583
0.00023390018031932414,0.0014385771937668324
0.00025681438273750246,0.0017229652730748057
0.00026128313038498163,0.0014386939583346248
0.00025671173352748156,0.0013703942531719804
0.00025530930724926293,0.0015646533574908972
0.00026495277415961027,0.0013686631573364139
0.00023928130394779146,0.0013619859237223864
0.0002280820335727185,0.0015383444260805845
0.00025067321257665753,0.0013598701916635036
0.00024565643980167806,0.0014092705678194761
0.00025927036767825484,0.0015350824687629938
0.0002275433944305405,0.001346601522527635
0.0002184662444051355,0.001456674886867404
0.00023321089975070208,0.0014895376516506076
0.00025042780907824636,0.0013878303579986095
0.00021247465338092297,0.0017782433424144983
0.0002181582967750728,0.0013664959697052836
0.00022385726333595812,0.001418274245224893
0.00019471728592179716,0.00151533423922956
0.00022122888185549527,0.0013448456302285194
0.0002464054268784821,0.0014676233986392617
0.00023506188881583512,0.001727371010929346
0.0002295947342645377,0.0013615931384265423
0.00023648873320780694,0.0019127161940559745
0.0002501775452401489,0.0013142286334186792
0.00021597158047370613,0.0014031566679477692
0.00024281855439767241,0.0013488620752468705
0.00023147743195295334,0.0012963354820385575
0.00022173079196363688,0.002054951386526227
0.0002549292694311589,0.0014276468427851796
0.00022402021568268538,0.001500012818723917
0.00022620004892814904,0.001731650554575026
0.00022002072364557534,0.0012831358471885324
0.00022130688012111932,0.0014020712114870548
0.00020838118507526815,0.0013246949529275298
0.00019859304302372038,0.00129855761770159
0.00021033125813119113,0.0014630358200520277
0.00020966668671462685,0.001279426389373839
0.0002020099200308323,0.001354360836558044
0.00022528452973347157,0.0013338779099285603
0.0002064528234768659,0.001301955315284431
0.00019348332716617733,0.0013453942956402898
0.00017814144666772336,0.0015329611487686634
0.00022797725978307426,0.001329851453192532
0.00022550411813426763,0.0013536799233406782
0.00020977236272301525,0.0014060939429327846
