loss,val_loss
0.017069116234779358,0.002344129141420126
0.008889216929674149,0.00349534978158772
0.0020348625257611275,0.03227929398417473
0.003133580321446061,0.019613012671470642
0.0015628773253411055,0.0015096787828952074
0.001002188422717154,0.0056031085550785065
0.0012728003785014153,0.0017019889783114195
0.000705928832758218,0.002466266043484211
0.0009573334828019142,0.0019689141772687435
0.0007152994512580335,0.0014867485733702779
0.000673989299684763,0.0015340677928179502
0.000591972260735929,0.0015906208427622914
0.0004822556220460683,0.0022340607829391956
0.0005805912660434842,0.0016256326343864202
0.0005009723245166242,0.0013169985031709075
0.0004921958316117525,0.0013159214286133647
0.0004855240695178509,0.001544374623335898
0.0005171184311620891,0.001449035364203155
0.0004646961751859635,0.0013725697062909603
0.00040517590241506696,0.0013586437562480569
0.00041837847675196826,0.001307229744270444
0.00041237910045310855,0.0013134691398590803
0.0003868010244332254,0.001361052505671978
0.00039065154851414263,0.001336958957836032
0.0003603626391850412,0.001393135986290872
0.00040210012230090797,0.0015029966598376632
0.0003777612291742116,0.0013235545484349132
0.00033789887675084174,0.001277788425795734
0.0003598734620027244,0.0014670059317722917
0.0003964930947404355,0.0015714624896645546
0.0003415033861529082,0.0012970693642273545
0.00038710550870746374,0.0012052524834871292
0.00033222450292669237,0.0014718333259224892
0.0003891535452567041,0.0013128704158589244
0.0003309435851406306,0.0011824393877759576
0.00034980481723323464,0.0012814629590138793
0.0002855178900063038,0.0014900616370141506
0.00032561973785050213,0.0012094230623915792
0.00030339040677063167,0.001425309805199504
0.0002997780975420028,0.0014595278771594167
0.00030100098229013383,0.0012297298526391387
0.00031543197110295296,0.001282958430238068
0.0002578756830189377,0.0012144942302256823
0.0002912703494075686,0.0011929539032280445
0.0002531299542170018,0.0011268637608736753
0.0002751286665443331,0.0012661057990044355
0.00028638570802286267,0.0011342201614752412
0.00030761308153159916,0.00114171183668077
0.00026347083621658385,0.001276264782063663
0.0002821842208504677,0.0012163552455604076
