loss,val_loss
0.027111606672406197,0.07336363941431046
0.005600268486887217,0.0019491243874654174
0.006191933993250132,0.007151565048843622
0.0015153730055317283,0.022562919184565544
0.002272565383464098,0.013311941176652908
0.0013462005881592631,0.001215385622344911
0.0006205448298715055,0.007354878820478916
0.0010468331165611744,0.003986489027738571
0.0006404843297787011,0.0011684191413223743
0.0005816334160044789,0.0015371674671769142
0.000546183786354959,0.0011858451180160046
0.00048378537758253515,0.0013555376790463924
0.0005293397698551416,0.0012353353668004274
0.00045064263395033777,0.0019643548876047134
0.0004980647936463356,0.0016647824086248875
0.0004295034159440547,0.00119160080794245
0.0004687705368269235,0.0011708532692864537
0.00036303940578363836,0.0012265106197446585
0.00035754876444116235,0.001261309371329844
0.0003291094908490777,0.001182991312816739
0.00039582711178809404,0.0011604765895754099
0.000386525847716257,0.001162984874099493
0.0003858857962768525,0.0013419647002592683
0.00037809862988069654,0.001299713971093297
0.00036952507798559964,0.0011644811602309346
0.00038316144491545856,0.0011529913172125816
0.0003489977098070085,0.001152956741861999
0.00033102399902418256,0.0011449374724179506
0.00038178436807356775,0.0011481064138934016
0.0003706506104208529,0.001161451218649745
0.0003712390025611967,0.0012490067165344954
0.00032474848558194935,0.0012530507519841194
0.0003209427813999355,0.0011338857002556324
0.0003611524880398065,0.0011440104572102427
0.00031985959503799677,0.0012426103930920362
0.00035842458601109684,0.0012839640257880092
0.0003318779345136136,0.001122001907788217
0.00030962671735323966,0.0011647280771285295
0.00028019078308716416,0.0011880870442837477
0.00029763716156594455,0.0011099351104348898
0.0002547401818446815,0.0011114749358966947
0.0002754185115918517,0.0011094723595306277
0.0002853012701962143,0.0011255309218540788
0.0002634058764670044,0.0011346099199727178
0.00028904524515382946,0.0012020731810480356
0.00025427108630537987,0.0012350041652098298
0.00027142366161569953,0.0012147261295467615
0.00024526251945644617,0.0011422410607337952
0.00025812076637521386,0.0012442461447790265
0.00026631602668203413,0.001207964145578444
